"Data da Última Modificação","Informação Retida","Base do Registro","Código da Instituição","Código da Coleção","Número de Catálogo","Localização na Coleção (Prateleira)","Localização na Coleção (Frasco)","Número de Catálogo Anterior","Item Relacionado ao Catálogo","Tipo de Relacionamento","Nome Científico Aceito","Nome Científico","Autor do Nome Científico","Reino","Filo","Classe","Ordem","Família","Subfamília","Gênero","Subgênero","Epíteto Específico","Epíteto Infraespecífico","Nível do Táxon","Status Taxonômico","Nome Original Usado","Nome Vulgar","Código Nomenclatural","Imprecisão","Determinado Por","Data da Determinação","Tipo Nomenclatural","Coletor","Número da Etiqueta de Campo","Número do Campo","Dia da Coleta","Mês da Coleta","Ano da Coleta","Hora/Intervalo do Evento","Data/Intervalo do Evento","Data Coleta Textual","Método de Coleta","Habitat","Observações do Evento","Anotações de Campo","Continente/Oceano","País","Código do País","Bacia Hidrográfica","Estado/Província/Região","Município","Sub-Região/Distrito","Localidade","Latitude","Longitude","Latitude Decimal","Longitude Decimal","Precisão da Coordenada (m)","Datum","Retângulo Envolvente","Altitude Mínima (m)","Altitude Máxima (m)","Corpo D'Água","Profundidade Mínima (m)","Profundidade Máxima (m)","Observações do Local","Tipo de Preparação","Número de Indivíduos","Sexo","Medidas","Fase da Vida","Condição Reprodutiva","Modo de Estabelecimento","Comportamento","Observações de Ocorrência","Disposição","Guia de Remessa","Referências Associadas","Citação Bibliográfica","Nome do Conjunto de Dados","Mídia Associada","Sistema de Classificação","ID da Ocorrência","Identificações Anteriores"
"2017-08-31","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI00706","x","x","MA706","x","x","Glossophaga soricina (Pallas, 1766)","Glossophaga soricina","(Pallas, 1766)","Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Glossophaginae","Glossophaga","x","soricina","x","espécie","aceito","x","x","ICZN","x","x","x","voucher","BORDIGNON, M. O.","MS178","x","03","04",2009,"x","x","03.IV.2009","x","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","x","Nhecolândia; Fazenda Nhumirim","18°59'16.78""S","56°37'8.78""W","-18.987994","-56.619106","x","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"macho","peso (g): 16; antebraço (mm): 42,3","juvenil","x","selvagem","x","x","em tombamento","x","x","x","Bordignon","x","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI00706","x"
"2017-08-31","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI00707","x","x","MA707","x","x","Glossophaga soricina (Pallas, 1766)","Glossophaga soricina","(Pallas, 1766)","Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Glossophaginae","Glossophaga","x","soricina","x","espécie","aceito","x","x","ICZN","x","x","x","voucher","BORDIGNON, M. O.","MS180","x","03","04",2009,"x","x","03.IV.2009","x","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","x","Nhecolândia; Fazenda Nhumirim","18°59'16.78""S","56°37'8.78""W","-18.987994","-56.619106","x","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"macho","peso (g): 42; antebraço (mm): 66,1","adulto","x","selvagem","x","x","em tombamento","x","x","x","Bordignon","x","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI00707","x"
"2017-08-31","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI00708","x","x","MA708","x","x","Glossophaga soricina (Pallas, 1766)","Glossophaga soricina","(Pallas, 1766)","Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Glossophaginae","Glossophaga","x","soricina","x","espécie","aceito","x","x","ICZN","x","x","x","voucher","BORDIGNON, M. O.","MS181","x","03","04",2009,"x","x","03.IV.2009","x","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","x","Nhecolândia; Fazenda Nhumirim","18°59'16.78""S","56°37'8.78""W","-18.987994","-56.619106","x","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"fêmea","peso (g): 20; antebraço (mm): 40,2","juvenil","x","selvagem","x","x","em tombamento","x","x","x","Bordignon","x","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI00708","x"
"2017-08-31","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI00709","x","x","MA709","x","x","Glossophaga soricina (Pallas, 1766)","Glossophaga soricina","(Pallas, 1766)","Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Glossophaginae","Glossophaga","x","soricina","x","espécie","aceito","x","x","ICZN","x","x","x","voucher","BORDIGNON, M. O.","MS184","x","03","04",2009,"x","x","03.IV.2009","x","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","x","Nhecolândia; Fazenda Nhumirim","18°59'16.78""S","56°37'8.78""W","-18.987994","-56.619106","x","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"fêmea","peso (g): 8; antebraço (mm): 38,1","adulto","x","selvagem","x","x","em tombamento","x","x","x","Bordignon","x","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI00709","x"
"2017-08-31","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI00710","x","x","MA710","x","x","Glossophaga soricina (Pallas, 1766)","Glossophaga soricina","(Pallas, 1766)","Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Glossophaginae","Glossophaga","x","soricina","x","espécie","aceito","x","x","ICZN","x","x","x","voucher","BORDIGNON, M. O.","MS186","x","03","04",2009,"x","x","03.IV.2009","x","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","x","Nhecolândia; Fazenda Nhumirim","18°59'16.78""S","56°37'8.78""W","-18.987994","-56.619106","x","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"macho","peso (g): 16; antebraço (mm): 42,1","juvenil","x","selvagem","x","x","em tombamento","x","x","x","Bordignon","x","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI00710","x"
"2017-08-31","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI00711","x","x","MA711","x","x","Glossophaga soricina (Pallas, 1766)","Glossophaga soricina","(Pallas, 1766)","Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Glossophaginae","Glossophaga","x","soricina","x","espécie","aceito","x","x","ICZN","x","x","x","voucher","BORDIGNON, M. O.","MS187","x","03","04",2009,"x","x","03.IV.2009","x","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","x","Nhecolândia; Fazenda Nhumirim","18°59'16.78""S","56°37'8.78""W","-18.987994","-56.619106","x","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"macho","peso (g): 16; antebraço (mm): 41","juvenil","x","selvagem","x","x","em tombamento","x","x","x","Bordignon","x","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI00711","x"
"2017-08-31","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI00712","x","x","MA712","x","x","Glossophaga soricina (Pallas, 1766)","Glossophaga soricina","(Pallas, 1766)","Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Glossophaginae","Glossophaga","x","soricina","x","espécie","aceito","x","x","ICZN","x","x","x","voucher","BORDIGNON, M. O.","MS189","x","03","04",2009,"x","x","03.IV.2009","x","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","x","Nhecolândia; Fazenda Nhumirim","18°59'16.78""S","56°37'8.78""W","-18.987994","-56.619106","x","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"macho","peso (g): 23; antebraço (mm): 45","juvenil","x","selvagem","x","x","em tombamento","x","x","x","Bordignon","x","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI00712","x"
"2017-08-31","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI00713","x","x","MA713","x","x","Glossophaga soricina (Pallas, 1766)","Glossophaga soricina","(Pallas, 1766)","Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Glossophaginae","Glossophaga","x","soricina","x","espécie","aceito","x","x","ICZN","x","x","x","voucher","BORDIGNON, M. O.","MS192","x","03","04",2009,"x","x","03.IV.2009","x","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","x","Nhecolândia; Fazenda Nhumirim","18°59'16.78""S","56°37'8.78""W","-18.987994","-56.619106","x","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"fêmea","peso (g): 8; antebraço (mm): 36,9","juvenil","x","selvagem","x","x","em tombamento","x","x","x","Bordignon","x","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI00713","x"
"2017-08-31","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI00714","x","x","MA714","x","x","Myotis nigricans (Schinz, 1821)","Myotis nigricans","(Schinz, 1821)","Animalia","Chordata","Mammalia","Chiroptera","Vespertilionidae","Myotinae","Myotis","x","nigricans","x","espécie","aceito","x","x","ICZN","x","x","x","voucher","BORDIGNON, M. O.","MS195","x","15","04",2009,"x","x","15.IV.2009","x","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","x","Passo do Lontra; Base de Estudos do Pantanal","x","x","x","x","x","x","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"macho","peso (g): 21; antebraço (mm): 48,2","adulto","x","selvagem","x","x","em tombamento","x","x","x","Bordignon","x","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI00714","x"
"2017-08-31","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI00715","x","x","MA715","ectoparasita","x","Artibeus cf. obscurus (Schinz, 1821)","Artibeus obscurus","(Schinz, 1821)","Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Stenodermatinae","Artibeus","x","obscurus","x","espécie","aceito","x","x","ICZN","cf.","x","x","voucher","BORDIGNON, M. O.","MS147","x","19","02",2009,"x","x","19.II.2009","x","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Porto Murtinho","x","Fazenda Água Doce; próximo ao Rio Apa","x","x","x","x","x","x","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"macho","x","juvenil","x","selvagem","x","x","em tombamento","x","x","NOVO","Ecologia","x","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI00715","x"
"2017-08-31","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI00716","x","x","MA716","tecido; ectoparasita","x","Artibeus planirostris (Spix, 1823)","Artibeus planirostris","(Spix, 1823)","Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Stenodermatinae","Artibeus","x","planirostris","x","espécie","aceito","x","x","ICZN","x","x","x","voucher","BORDIGNON, M. O.","MS148","x","21","02",2009,"x","x","21.II.2009","x","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Porto Murtinho","x","Fazenda Água Doce; próximo ao Rio Apa","x","x","x","x","x","x","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"fêmea","x","juvenil","x","selvagem","x","x","em tombamento","x","x","x","Ecologia","x","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI00716","x"
"2017-08-31","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI00717","x","x","MA717","tecido; ectoparasita","x","Artibeus cf. obscurus (Schinz, 1821)","Artibeus obscurus","(Schinz, 1821)","Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Stenodermatinae","Artibeus","x","obscurus","x","espécie","aceito","x","x","ICZN","cf.","x","x","voucher","BORDIGNON, M. O.","MS149","x","21","02",2009,"x","x","21.II.2009","x","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Porto Murtinho","x","Fazenda Água Doce; próximo ao Rio Apa","x","x","x","x","x","x","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"fêmea","x","juvenil","x","selvagem","x","x","em tombamento","x","x","x","Ecologia","x","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI00717","x"
"2017-08-31","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI00718","x","x","MA718","x","x","Eumops patagonicus Thomas, 1924","Eumops patagonicus","Thomas, 1924","Animalia","Chordata","Mammalia","Chiroptera","Molossidae","Molossinae","Eumops","x","patagonicus","x","espécie","aceito","x","x","ICZN","x","x","x","voucher","BORDIGNON, M. O.","MS152","x","22","02",2009,"x","x","22.II.2009","x","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Porto Murtinho","x","Fazenda Água Doce; próximo ao Rio Apa","x","x","x","x","x","x","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"fêmea","peso (g): 22; antebraço (mm): 46,6","adulto","x","selvagem","x","x","em tombamento","x","x","x","Bordignon","x","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI00718","x"
"2017-08-31","encontrado","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI00719","x","x","MA719","ectoparasita","x","Phyllostomus discolor (Wagner, 1843)","Phyllostomus discolor","(Wagner, 1843)","Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Phyllostominae","Phyllostomus","x","discolor","x","espécie","aceito","x","x","ICZN","x","x","x","voucher","BORDIGNON, M. O.","MS158","x","01","04",2009,"x","x","01.IV.2009","x","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","x","Nhecolândia; Fazenda Nhumirim","18°59'16.78""S","56°37'8.78""W","-18.987994","-56.619106","x","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"macho","x","adulto","x","selvagem","x","x","em tombamento","x","x","x","Ecologia","x","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI00719","x"
"2017-08-31","encontrado","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI00720","encontrado","x","MA720","ectoparasita","com crânio","Molossus currentium Thomas, 1901","Molossus currentium","Thomas, 1901","Animalia","Chordata","Mammalia","Chiroptera","Molossidae","Molossinae","Molossus","x","currentium","x","espécie","aceito","x","x","ICZN","x","x","x","voucher","BORDIGNON, M. O.","MS160","x","01","04",2009,"x","x","01.IV.2009","x","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","x","Nhecolândia; Fazenda Nhumirim","18°59'16.78""S","56°37'8.78""W","-18.987994","-56.619106","x","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"fêmea","x","juvenil","x","selvagem","x","x","em tombamento","x","x","x","Ecologia","x","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI00720","x"
"2017-08-31","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI00721","x","x","MA721","x","x","Sturnira lilium (E. Geoffroy, 1810)","Sturnira lilium","(E. Geoffroy, 1810)","Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Stenodermatinae","Sturnira","x","lilium","x","espécie","aceito","x","x","ICZN","x","x","x","voucher","BORDIGNON, M. O.","MS161","x","01","04",2009,"x","x","01.IV.2009","x","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","x","Nhecolândia; Fazenda Nhumirim","18°59'16.78""S","56°37'8.78""W","-18.987994","-56.619106","x","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"macho","peso (g): 20,5; antebraço (mm): 46,4","adulto","x","selvagem","x","x","em tombamento","x","x","x","Bordignon","x","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI00721","x"
"2017-08-31","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI00722","x","x","MA722","x","x","Glossophaga soricina (Pallas, 1766)","Glossophaga soricina","(Pallas, 1766)","Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Glossophaginae","Glossophaga","x","soricina","x","espécie","aceito","x","x","ICZN","x","x","x","voucher","BORDIGNON, M. O.","MS163","x","01","04",2009,"x","x","01.IV.2009","x","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","x","Nhecolândia; Fazenda Nhumirim","18°59'16.78""S","56°37'8.78""W","-18.987994","-56.619106","x","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"macho","peso (g): 15; antebraço (mm): 42,9","adulto","x","selvagem","x","x","em tombamento","x","x","x","Bordignon","x","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI00722","x"
"2017-08-31","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI00723","x","x","MA723","x","x","Glossophaga soricina (Pallas, 1766)","Glossophaga soricina","(Pallas, 1766)","Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Glossophaginae","Glossophaga","x","soricina","x","espécie","aceito","x","x","ICZN","x","x","x","voucher","BORDIGNON, M. O.","MS166","x","02","04",2009,"x","x","02.IV.2009","x","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","x","Nhecolândia; Fazenda Nhumirim","18°59'16.78""S","56°37'8.78""W","-18.987994","-56.619106","x","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"fêmea","peso (g): 15; antebraço (mm): 41,1","juvenil","x","selvagem","x","x","em tombamento","x","x","x","Bordignon","x","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI00723","x"
"2017-08-31","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI00724","x","x","MA724","x","x","Artibeus planirostris (Spix, 1823)","Artibeus planirostris","(Spix, 1823)","Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Stenodermatinae","Artibeus","x","planirostris","x","espécie","aceito","x","x","ICZN","x","x","x","voucher","BORDIGNON, M. O.","MS167","x","02","04",2009,"x","x","02.IV.2009","x","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","x","Nhecolândia; Fazenda Nhumirim","18°59'16.78""S","56°37'8.78""W","-18.987994","-56.619106","x","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"macho","peso (g): 15; antebraço (mm): 42,6","adulto","x","selvagem","x","x","em tombamento","x","x","x","Bordignon","x","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI00724","x"
"2017-08-31","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI00725","x","x","MA725","x","x","Artibeus planirostris (Spix, 1823)","Artibeus planirostris","(Spix, 1823)","Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Stenodermatinae","Artibeus","x","planirostris","x","espécie","aceito","x","x","ICZN","x","x","x","voucher","BORDIGNON, M. O.","MS170","x","02","04",2009,"x","x","02.IV.2009","x","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","x","Nhecolândia; Fazenda Nhumirim","18°59'16.78""S","56°37'8.78""W","-18.987994","-56.619106","x","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"macho","peso (g): 5; antebraço (mm): 40,7","adulto","x","selvagem","x","x","em tombamento","x","x","x","Bordignon","x","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI00725","x"
"2017-08-31","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI00726","x","x","MA726","x","x","Artibeus planirostris (Spix, 1823)","Artibeus planirostris","(Spix, 1823)","Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Stenodermatinae","Artibeus","x","planirostris","x","espécie","aceito","x","x","ICZN","x","x","x","voucher","BORDIGNON, M. O.","MS171","x","02","04",2009,"x","x","02.IV.2009","x","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","x","Nhecolândia; Fazenda Nhumirim","18°59'16.78""S","56°37'8.78""W","-18.987994","-56.619106","x","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"macho","peso (g): 6; antebraço (mm): 44,2","adulto","x","selvagem","x","x","em tombamento","x","x","x","Bordignon","x","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI00726","x"
"2017-08-31","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI00727","x","x","MA727","x","x","Phyllostomus discolor (Wagner, 1843)","Phyllostomus discolor","(Wagner, 1843)","Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Phyllostominae","Phyllostomus","x","discolor","x","espécie","aceito","x","x","ICZN","x","x","x","voucher","BORDIGNON, M. O.","MS174","x","03","04",2009,"x","x","03.IV.2009","x","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","x","Nhecolândia; Fazenda Nhumirim","18°59'16.78""S","56°37'8.78""W","-18.987994","-56.619106","x","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"macho","peso (g): 7; antebraço (mm): 45","adulto","x","selvagem","x","x","em tombamento","x","x","x","Bordignon","x","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI00727","x"
"2017-08-31","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI00728","x","x","MA728","x","x","Glossophaga soricina (Pallas, 1766)","Glossophaga soricina","(Pallas, 1766)","Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Glossophaginae","Glossophaga","x","soricina","x","espécie","aceito","x","x","ICZN","x","x","x","voucher","BORDIGNON, M. O.","MS176","x","03","04",2009,"x","x","03.IV.2009","x","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","x","Nhecolândia; Fazenda Nhumirim","18°59'16.78""S","56°37'8.78""W","-18.987994","-56.619106","x","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"fêmea","peso (g): 20; antebraço (mm): 47,4","juvenil","x","selvagem","x","x","em tombamento","x","x","x","Bordignon","x","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI00728","x"
"2017-08-31","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI00729","x","x","MA729","x","x","Glossophaga soricina (Pallas, 1766)","Glossophaga soricina","(Pallas, 1766)","Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Glossophaginae","Glossophaga","x","soricina","x","espécie","aceito","x","x","ICZN","x","x","x","voucher","BORDIGNON, M. O.","MS179","x","03","04",2009,"x","x","03.IV.2009","x","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","x","Nhecolândia; Fazenda Nhumirim","18°59'16.78""S","56°37'8.78""W","-18.987994","-56.619106","x","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"fêmea","peso (g): 43; antebraço (mm): 61,2","adulto","lactante","selvagem","x","x","em tombamento","x","x","x","Bordignon","x","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI00729","x"
"2017-08-31","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI00730","x","x","MA730","x","x","Glossophaga soricina (Pallas, 1766)","Glossophaga soricina","(Pallas, 1766)","Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Glossophaginae","Glossophaga","x","soricina","x","espécie","aceito","x","x","ICZN","x","x","x","voucher","BORDIGNON, M. O.","MS182","x","03","04",2009,"x","x","03.IV.2009","x","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","x","Nhecolândia; Fazenda Nhumirim","18°59'16.78""S","56°37'8.78""W","-18.987994","-56.619106","x","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"macho","peso (g): 41; antebraço (mm): 61","juvenil","x","selvagem","x","x","em tombamento","x","x","x","Bordignon","x","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI00730","x"
