"Data da Última Modificação","Informação Retida","Base do Registro","Código da Instituição","Código da Coleção","Número de Catálogo","Localização na Coleção (Armário)","Localização na Coleção (Frasco)","Número de Catálogo Anterior","Item Relacionado ao Catálogo","Tipo de Relacionamento","Nome Científico Aceito","Nome Científico","Autor do Nome Científico","Reino","Filo","Subfilo","Classe","Ordem","Subordem","Família","Subfamília","Gênero","Subgênero","Epíteto Específico","Epíteto Infraespecífico","Nível do Táxon","Status Taxonômico","Nome Original Usado","Nome Vulgar","Código Nomenclatural","Imprecisão","Determinado Por","Data da Determinação","Tipo Nomenclatural","Coletor","Número da Etiqueta de Campo","Número do Campo","Dia da Coleta","Mês da Coleta","Ano da Coleta","Hora/Intervalo do Evento","Data/Intervalo do Evento","Data Coleta Textual","Método de Coleta","Habitat","Observações do Evento","Anotações de Campo","Continente/Oceano","País","Código do País","Bacia Hidrográfica","Estado/Província/Região","Município","Sub-Região/Distrito","Localidade","Latitude","Longitude","Latitude Decimal","Longitude Decimal","Precisão da Coordenada (m)","Datum","Retângulo Envolvente","Altitude Mínima (m)","Altitude Máxima (m)","Corpo D'Água","Profundidade Mínima (m)","Profundidade Máxima (m)","Observações do Local","Tipo de Preparação","Número de Indivíduos","Sexo","Medidas","Fase da Vida","Condição Reprodutiva","Modo de Estabelecimento","Comportamento","Observações de Ocorrência","Disposição","Guia de remessa","Referências Associadas","Citação Bibliográfica","Nome do Conjunto de Dados","Mídia Associada","Sistema de Classificação","ID da Ocorrência","Identificações Anteriores"
"2021-07-06","nenhuma","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHE00448","organizar","CHECQ","nenhum","nenhum","nenhum","Eusarcus sp. Perty, 1833","Eusarcus","Perty, 1833","Animalia","Arthropoda","Chelicerata","Arachnida","Opiliones","Laniatores","Gonyleptidae","Pachylinae","Eusarcus","x","x","x","gênero","aceito","x","indeterminado","ICZN","sp.","MELLO, E.","2021-07-26","voucher","MELLO, E.","91","x","03","12","2015","x","2015-12-03","03.XII.2015","não informado","caverna","nenhuma","sp.","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Bodoquena","x","Assentamento Campina; Gruta Dona Benedita","20°34'01.0""S","56°43'25.0""W","-20.566944","-56.723611","nulo","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"não informado","não informado","adulto","não informado","selvagem","não informado","nenhuma","em tombamento","x","x","x","Dissertação de Mestrado Elisa Mello","nenhuma","CTFB, 2021","br:UFMS:ZUFMS:ZUFMS-CHE00448","x"
"2021-07-06","nenhuma","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHE00449","organizar","CHECQ","nenhum","nenhum","nenhum","Eusarcus sp. Perty, 1833","Eusarcus","Perty, 1833","Animalia","Arthropoda","Chelicerata","Arachnida","Opiliones","Laniatores","Gonyleptidae","Pachylinae","Eusarcus","x","x","x","gênero","aceito","x","indeterminado","ICZN","sp.","MELLO, E.","2021-07-26","voucher","MELLO, E.","91","x","03","12","2015","x","2015-12-03","03.XII.2015","não informado","caverna","nenhuma","sp.","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Bodoquena","x","Assentamento Campina; Gruta Dona Benedita","20°34'01.0""S","56°43'25.0""W","-20.566944","-56.723611","nulo","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"não informado","não informado","adulto","não informado","selvagem","não informado","nenhuma","em tombamento","x","x","x","Dissertação de Mestrado Elisa Mello","nenhuma","CTFB, 2021","br:UFMS:ZUFMS:ZUFMS-CHE00449","x"
"2021-07-06","nenhuma","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHE00450","organizar","CHECQ","nenhum","nenhum","nenhum","Eusarcus sp. Perty, 1833","Eusarcus","Perty, 1833","Animalia","Arthropoda","Chelicerata","Arachnida","Opiliones","Laniatores","Gonyleptidae","Pachylinae","Eusarcus","x","x","x","gênero","aceito","x","indeterminado","ICZN","sp.","MELLO, E.","2021-07-26","voucher","MELLO, E.","20","x","06","12","2015","x","2015-12-06","06.XII.2015","não informado","caverna","nenhuma","sp.","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Bodoquena","x","Assentamento Campina; Gruta Dona Benedita; entrada da caverna","20°34'01.0""S","56°43'25.0""W","-20.566944","-56.723611","nulo","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"não informado","não informado","adulto","não informado","selvagem","não informado","nenhuma","em tombamento","x","x","x","Dissertação de Mestrado Elisa Mello","nenhuma","CTFB, 2021","br:UFMS:ZUFMS:ZUFMS-CHE00450","x"
"2021-07-06","nenhuma","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHE00451","organizar","CHECW","nenhum","nenhum","nenhum","Eusarcus sp. Perty, 1833","Eusarcus","Perty, 1833","Animalia","Arthropoda","Chelicerata","Arachnida","Opiliones","Laniatores","Gonyleptidae","Pachylinae","Eusarcus","x","x","x","gênero","aceito","x","indeterminado","ICZN","sp.","MELLO, E.","2021-07-26","voucher","ESCARPINATI, S. C.","02A","x","16","08","2011","x","2011-08-16","16.VIII.2011","não informado","caverna","nenhuma","sp.","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Bodoquena","Parque Nacional da Serra da Bodoquena","Gruta Morro do Jericó","20°46'22.0""S","56°45'00.0""W","-20.772778","-56.750000","nulo","WGS84","x",292,292,"nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"não informado","não informado","adulto","não informado","selvagem","não informado","nenhuma","em tombamento","x","x","x","Dissertação de Mestrado Elisa Mello","nenhuma","CTFB, 2021","br:UFMS:ZUFMS:ZUFMS-CHE00451","x"
"2021-07-06","nenhuma","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHE00452","organizar","CHECR","nenhum","nenhum","nenhum","Eusarcus sp. Perty, 1833","Eusarcus","Perty, 1833","Animalia","Arthropoda","Chelicerata","Arachnida","Opiliones","Laniatores","Gonyleptidae","Pachylinae","Eusarcus","x","x","x","gênero","aceito","x","indeterminado","ICZN","sp.","MELLO, E.","2021-07-26","voucher","ESCARPINATI, S. C.","76","x","14","01","2006","x","2006-01-14","14.I.2006","não informado","caverna","nenhuma","sp.","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Bonito","Parque Nacional da Serra da Bodoquena","Gruta Saracura","20°53'59.0""S","56°47'42.0""W","-20.899722","-56.795000","nulo","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"não informado","não informado","adulto","não informado","selvagem","não informado","nenhuma","em tombamento","x","x","x","Dissertação de Mestrado Elisa Mello","nenhuma","CTFB, 2021","br:UFMS:ZUFMS:ZUFMS-CHE00452","x"
"2021-07-06","nenhuma","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHE00453","organizar","CHECR","nenhum","nenhum","nenhum","Eusarcus sp. Perty, 1833","Eusarcus","Perty, 1833","Animalia","Arthropoda","Chelicerata","Arachnida","Opiliones","Laniatores","Gonyleptidae","Pachylinae","Eusarcus","x","x","x","gênero","aceito","x","indeterminado","ICZN","sp.","MELLO, E.","2021-07-26","voucher","ESCARPINATI, S. C.","81","x","14","01","2006","x","2006-01-14","14.I.2006","não informado","caverna","nenhuma","sp.","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Bonito","Parque Nacional da Serra da Bodoquena","Gruta Saracura","20°53'59.0""S","56°47'42.0""W","-20.899722","-56.795000","nulo","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"não informado","não informado","adulto","não informado","selvagem","não informado","nenhuma","em tombamento","x","x","x","Dissertação de Mestrado Elisa Mello","nenhuma","CTFB, 2021","br:UFMS:ZUFMS:ZUFMS-CHE00453","x"
"2021-07-06","nenhuma","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHE00454","organizar","CHECS","nenhum","nenhum","nenhum","Eusarcus sp. Perty, 1833","Eusarcus","Perty, 1833","Animalia","Arthropoda","Chelicerata","Arachnida","Opiliones","Laniatores","Gonyleptidae","Pachylinae","Eusarcus","x","x","x","gênero","aceito","Eusarcus bifidus Roewer, 1929","indeterminado","ICZN","sp.","MELLO, E.","2021-07-26","voucher","MELLO, E.","12","x","26","06","2012","x","2012-06-26","26.VI.2012","não informado","caverna","nenhuma","sp.","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Campo Grande","x","Universidade Federal de Mato Grosso do Sul; Reserva Particular do Patrimônio Natural UFMS","20°30'29.3""S","54°36'55.6""W","-20.508138","-54.615446","nulo","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"não informado","não informado","adulto","não informado","selvagem","não informado","nenhuma","em tombamento","x","x","x","Dissertação de Mestrado Elisa Mello","nenhuma","CTFB, 2021","br:UFMS:ZUFMS:ZUFMS-CHE00454","x"
"2021-07-06","nenhuma","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHE00455","organizar","CHECS","nenhum","nenhum","nenhum","Eusarcus sp. Perty, 1833","Eusarcus","Perty, 1833","Animalia","Arthropoda","Chelicerata","Arachnida","Opiliones","Laniatores","Gonyleptidae","Pachylinae","Eusarcus","x","x","x","gênero","aceito","x","indeterminado","ICZN","sp.","MELLO, E.","2021-07-26","voucher","MELLO, E.","NOVO2","x","x","x","2016","x","2016","2016","não informado","Cerrado","nenhuma","sp.","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Campo Grande","x","Universidade Federal de Mato Grosso do Sul; Reserva Particular do Patrimônio Natural UFMS","20°30'29.3""S","54°36'55.6""W","-20.508138","-54.615446","nulo","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"não informado","não informado","adulto","não informado","selvagem","não informado","nenhuma","em tombamento","x","x","x","Dissertação de Mestrado Elisa Mello","nenhuma","CTFB, 2021","br:UFMS:ZUFMS:ZUFMS-CHE00455","x"
"2021-07-06","nenhuma","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHE00456","organizar","CHECS","nenhum","nenhum","nenhum","Eusarcus sp. Perty, 1833","Eusarcus","Perty, 1833","Animalia","Arthropoda","Chelicerata","Arachnida","Opiliones","Laniatores","Gonyleptidae","Pachylinae","Eusarcus","x","x","x","gênero","aceito","x","indeterminado","ICZN","sp.","MELLO, E.","2021-07-26","voucher","MELLO, E.","NOVO2","x","x","x","2016","x","2016","2016","não informado","Cerrado","nenhuma","sp.","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Campo Grande","x","Universidade Federal de Mato Grosso do Sul; Reserva Particular do Patrimônio Natural UFMS","20°30'29.3""S","54°36'55.6""W","-20.508138","-54.615446","nulo","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"não informado","não informado","adulto","não informado","selvagem","não informado","nenhuma","em tombamento","x","x","x","Dissertação de Mestrado Elisa Mello","nenhuma","CTFB, 2021","br:UFMS:ZUFMS:ZUFMS-CHE00456","x"
"2021-07-06","nenhuma","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHE00457","organizar","CHECT","nenhum","nenhum","nenhum","Eusarcus sp. Perty, 1833","Eusarcus","Perty, 1833","Animalia","Arthropoda","Chelicerata","Arachnida","Opiliones","Laniatores","Gonyleptidae","Pachylinae","Eusarcus","x","x","x","gênero","aceito","x","indeterminado","ICZN","sp.","MELLO, E.","2021-07-26","voucher","MELLO, E.","NOVO1","x","18","11","2015","x","2015-11-18","18.XI.2015","não informado","Pantanal","nenhuma","sp.","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","x","Base de Estudos do Pantanal - UFMS","19°34'35.8""S","57°01'07.2""W","-19.576600","-57.018669","nulo","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"não informado","não informado","adulto","não informado","selvagem","não informado","nenhuma","em tombamento","x","x","x","Dissertação de Mestrado Elisa Mello","nenhuma","CTFB, 2021","br:UFMS:ZUFMS:ZUFMS-CHE00457","x"
"2021-07-06","nenhuma","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHE00458","organizar","CHECT","nenhum","nenhum","nenhum","Eusarcus sp. Perty, 1833","Eusarcus","Perty, 1833","Animalia","Arthropoda","Chelicerata","Arachnida","Opiliones","Laniatores","Gonyleptidae","Pachylinae","Eusarcus","x","x","x","gênero","aceito","x","indeterminado","ICZN","sp.","MELLO, E.","2021-07-26","voucher","MELLO, E.","NOVO1","x","18","11","2015","x","2015-11-18","18.XI.2015","não informado","Pantanal","nenhuma","sp.","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","x","Base de Estudos do Pantanal - UFMS","19°34'35.8""S","57°01'07.2""W","-19.576600","-57.018669","nulo","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"não informado","não informado","adulto","não informado","selvagem","não informado","nenhuma","em tombamento","x","x","x","Dissertação de Mestrado Elisa Mello","nenhuma","CTFB, 2021","br:UFMS:ZUFMS:ZUFMS-CHE00458","x"
"2021-07-06","nenhuma","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHE00459","organizar","CHECT","nenhum","nenhum","nenhum","Eusarcus sp. Perty, 1833","Eusarcus","Perty, 1833","Animalia","Arthropoda","Chelicerata","Arachnida","Opiliones","Laniatores","Gonyleptidae","Pachylinae","Eusarcus","x","x","x","gênero","aceito","x","indeterminado","ICZN","sp.","MELLO, E.","2021-07-26","voucher","MELLO, E.","NOVO1","x","18","11","2015","x","2015-11-18","18.XI.2015","não informado","Pantanal","nenhuma","sp.","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","x","Base de Estudos do Pantanal - UFMS","19°34'35.8""S","57°01'07.2""W","-19.576600","-57.018669","nulo","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"não informado","não informado","adulto","não informado","selvagem","não informado","nenhuma","em tombamento","x","x","x","Dissertação de Mestrado Elisa Mello","nenhuma","CTFB, 2021","br:UFMS:ZUFMS:ZUFMS-CHE00459","x"
